timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
153.00;57.29;18;74381050#1_0;2038.76;0.00;32.83;DEFAULT_VEHTYPE;3587.33;2048.50
153.00;58.24;19;74381050#1_0;1730.80;0.00;31.24;DEFAULT_VEHTYPE;3327.80;1882.80
153.00;58.92;2;74381050#1_0;2283.14;0.00;31.50;DEFAULT_VEHTYPE;3793.89;2178.98
153.00;242.06;21;152638972#0_0;3967.16;0.00;31.67;DEFAULT_VEHTYPE;1873.12;1247.87
153.00;237.56;22;152638972#1_1;58.81;0.00;34.85;DEFAULT_VEHTYPE;1690.63;1137.28
153.00;249.35;23;152638972#0_0;3613.55;0.00;30.90;DEFAULT_VEHTYPE;2197.05;1389.14
153.00;246.48;25;152638972#0_0;3307.70;0.00;28.18;DEFAULT_VEHTYPE;2481.96;1500.52
153.00;64.79;30;74381050#1_0;991.02;0.00;26.65;DEFAULT_VEHTYPE;2666.46;1552.74
153.00;64.86;32;74381050#1_0;1094.61;0.00;28.50;DEFAULT_VEHTYPE;2760.18;1596.81
153.00;245.85;33;152638972#0_0;3258.45;0.00;29.29;DEFAULT_VEHTYPE;2527.07;1520.32
153.00;244.36;34;152638972#0_1;3903.80;0.00;35.74;DEFAULT_VEHTYPE;1931.04;1273.98
153.00;64.86;38;74381050#1_1;1159.65;0.00;30.57;DEFAULT_VEHTYPE;2817.75;1627.36
153.00;246.48;39;152638972#0_1;3303.47;0.00;30.68;DEFAULT_VEHTYPE;2487.05;1499.25
153.00;236.34;4;152638972#1_0;486.89;0.00;33.48;DEFAULT_VEHTYPE;1332.57;903.17
153.00;244.82;40;152638972#0_0;3099.41;0.00;29.49;DEFAULT_VEHTYPE;2671.39;1587.22
153.00;244.87;42;152638972#0_0;2767.74;0.00;26.96;DEFAULT_VEHTYPE;2971.70;1728.24
153.00;69.23;43;74381050#1_0;477.48;0.00;24.85;DEFAULT_VEHTYPE;2192.37;1356.13
153.00;244.41;44;152638972#0_0;2632.12;0.00;26.30;DEFAULT_VEHTYPE;3094.36;1786.18
153.00;68.18;46;74381050#1_0;685.03;0.00;28.31;DEFAULT_VEHTYPE;2386.29;1429.98
153.00;68.18;48;74381050#1_1;685.52;0.00;29.61;DEFAULT_VEHTYPE;2385.31;1433.03
153.00;64.79;49;74381050#1_1;1060.37;0.00;34.84;DEFAULT_VEHTYPE;2727.86;1585.18
153.00;236.34;6;152638972#1_0;196.48;0.00;31.56;DEFAULT_VEHTYPE;1574.18;1064.08
154.00;236.34;0;152638972#1_0;634.77;0.00;32.14;DEFAULT_VEHTYPE;1209.38;821.47
154.00;237.56;1;152638972#1_0;16.68;0.00;28.66;DEFAULT_VEHTYPE;1724.49;1162.60
154.00;64.86;10;74381050#1_0;1366.42;0.00;25.08;DEFAULT_VEHTYPE;3006.20;1712.25
154.00;236.34;11;152638972#1_1;183.99;0.00;31.81;DEFAULT_VEHTYPE;1586.16;1068.22
154.00;249.35;13;152638972#0_0;3619.97;0.00;26.53;DEFAULT_VEHTYPE;2191.04;1386.88
154.00;60.70;14;74381050#1_0;1629.21;0.00;28.42;DEFAULT_VEHTYPE;3240.76;1830.47
154.00;64.86;15;74381050#1_0;1285.21;0.00;26.55;DEFAULT_VEHTYPE;2932.70;1677.77
154.00;57.29;18;74381050#1_0;2072.02;0.00;33.26;DEFAULT_VEHTYPE;3615.31;2066.47
154.00;58.24;19;74381050#1_0;1762.45;0.00;31.66;DEFAULT_VEHTYPE;3354.71;1899.46
154.00;60.29;2;74381050#1_0;2313.70;0.00;30.57;DEFAULT_VEHTYPE;3820.19;2194.53
154.00;242.06;21;152638972#0_0;3999.88;0.00;32.73;DEFAULT_VEHTYPE;1844.20;1232.53
154.00;236.34;22;152638972#1_1;93.64;0.00;34.83;DEFAULT_VEHTYPE;1661.40;1118.32
154.00;249.35;23;152638972#0_0;3644.56;0.00;31.01;DEFAULT_VEHTYPE;2168.03;1378.20
154.00;247.36;25;152638972#0_0;3335.93;0.00;28.23;DEFAULT_VEHTYPE;2456.03;1489.32
154.00;64.79;30;74381050#1_0;1018.01;0.00;26.99;DEFAULT_VEHTYPE;2690.87;1564.23
154.00;64.86;32;74381050#1_0;1123.89;0.00;29.28;DEFAULT_VEHTYPE;2786.68;1609.24
154.00;246.48;33;152638972#0_0;3286.89;0.00;28.44;DEFAULT_VEHTYPE;2501.04;1508.83
154.00;243.05;34;152638972#0_1;3939.23;0.00;35.43;DEFAULT_VEHTYPE;1899.46;1257.94
154.00;64.86;38;74381050#1_1;1190.46;0.00;30.81;DEFAULT_VEHTYPE;2845.64;1640.45
154.00;246.99;39;152638972#0_1;3334.24;0.00;30.77;DEFAULT_VEHTYPE;2458.83;1487.01
154.00;236.34;4;152638972#1_0;520.46;0.00;33.57;DEFAULT_VEHTYPE;1304.63;884.57
154.00;244.82;40;152638972#0_0;3129.30;0.00;29.88;DEFAULT_VEHTYPE;2644.34;1574.50
154.00;244.87;42;152638972#0_0;2795.08;0.00;27.34;DEFAULT_VEHTYPE;2946.94;1716.62
154.00;69.23;43;74381050#1_0;502.28;0.00;24.80;DEFAULT_VEHTYPE;2215.55;1364.92
154.00;244.50;44;152638972#0_0;2658.73;0.00;26.62;DEFAULT_VEHTYPE;3070.34;1774.72
154.00;68.18;46;74381050#1_0;713.72;0.00;28.69;DEFAULT_VEHTYPE;2412.92;1440.64
154.00;68.18;48;74381050#1_1;714.35;0.00;28.83;DEFAULT_VEHTYPE;2412.08;1443.75
154.00;64.86;49;74381050#1_1;1095.11;0.00;34.74;DEFAULT_VEHTYPE;2759.31;1599.94
154.00;236.34;6;152638972#1_0;228.43;0.00;31.95;DEFAULT_VEHTYPE;1547.60;1046.38
155.00;236.34;0;152638972#1_0;667.40;0.00;32.63;DEFAULT_VEHTYPE;1182.24;803.39
155.00;237.56;1;152638972#1_0;45.95;0.00;29.27;DEFAULT_VEHTYPE;1699.80;1146.90
155.00;64.86;10;74381050#1_0;1392.20;0.00;25.78;DEFAULT_VEHTYPE;3029.54;1723.21
155.00;236.34;11;152638972#1_1;216.03;0.00;32.04;DEFAULT_VEHTYPE;1559.49;1050.45
155.00;249.35;13;152638972#0_0;3646.47;0.00;26.50;DEFAULT_VEHTYPE;2166.24;1377.53
155.00;58.72;14;74381050#1_0;1657.41;0.00;28.20;DEFAULT_VEHTYPE;3265.18;1844.56
155.00;64.86;15;74381050#1_0;1311.60;0.00;26.39;DEFAULT_VEHTYPE;2956.59;1688.97
155.00;57.29;18;74381050#1_0;2105.97;0.00;33.94;DEFAULT_VEHTYPE;3643.86;2084.81
155.00;57.29;19;74381050#1_0;1793.63;0.00;31.18;DEFAULT_VEHTYPE;3381.10;1916.06
155.00;60.29;2;74381050#1_0;2345.15;0.00;31.44;DEFAULT_VEHTYPE;3847.50;2210.12
155.00;240.72;21;152638972#0_0;4032.27;0.00;32.39;DEFAULT_VEHTYPE;1815.88;1216.80
155.00;236.34;22;152638972#1_1;127.76;0.00;34.12;DEFAULT_VEHTYPE;1632.99;1099.40
155.00;249.35;23;152638972#0_0;3674.36;0.00;29.80;DEFAULT_VEHTYPE;2140.13;1367.69
155.00;247.57;25;152638972#0_0;3364.51;0.00;28.58;DEFAULT_VEHTYPE;2429.61;1478.42
155.00;64.79;30;74381050#1_0;1045.28;0.00;27.26;DEFAULT_VEHTYPE;2715.53;1575.84
155.00;64.86;32;74381050#1_0;1152.61;0.00;28.72;DEFAULT_VEHTYPE;2812.68;1621.44
155.00;246.48;33;152638972#0_0;3315.63;0.00;28.75;DEFAULT_VEHTYPE;2474.68;1497.35
155.00;242.06;34;152638972#0_1;3975.13;0.00;35.90;DEFAULT_VEHTYPE;1867.64;1241.34
155.00;64.86;38;74381050#1_1;1221.68;0.00;31.22;DEFAULT_VEHTYPE;2873.91;1653.72
155.00;247.58;39;152638972#0_1;3365.40;0.00;31.16;DEFAULT_VEHTYPE;2430.03;1475.13
155.00;236.50;4;152638972#1_0;553.05;0.00;32.59;DEFAULT_VEHTYPE;1277.49;866.56
155.00;244.82;40;152638972#0_0;3158.82;0.00;29.53;DEFAULT_VEHTYPE;2617.61;1561.94
155.00;244.87;42;152638972#0_0;2821.99;0.00;26.91;DEFAULT_VEHTYPE;2922.58;1705.19
155.00;69.23;43;74381050#1_0;527.81;0.00;25.52;DEFAULT_VEHTYPE;2239.41;1373.97
155.00;244.50;44;152638972#0_0;2685.66;0.00;26.93;DEFAULT_VEHTYPE;3046.02;1763.12
155.00;67.65;46;74381050#1_0;741.99;0.00;28.28;DEFAULT_VEHTYPE;2439.13;1451.25
155.00;67.64;48;74381050#1_1;742.83;0.00;28.48;DEFAULT_VEHTYPE;2438.48;1454.44
155.00;64.86;49;74381050#1_1;1130.24;0.00;35.13;DEFAULT_VEHTYPE;2791.12;1614.87
155.00;236.34;6;152638972#1_0;259.77;0.00;31.34;DEFAULT_VEHTYPE;1521.53;1029.01
156.00;236.34;0;152638972#1_0;699.43;0.00;32.04;DEFAULT_VEHTYPE;1155.58;785.64
156.00;237.56;1;152638972#1_0;74.15;0.00;28.20;DEFAULT_VEHTYPE;1676.01;1131.78
156.00;64.86;10;74381050#1_0;1417.00;0.00;24.80;DEFAULT_VEHTYPE;3051.99;1733.74
156.00;236.34;11;152638972#1_1;248.33;0.00;32.29;DEFAULT_VEHTYPE;1532.60;1032.54
156.00;249.35;13;152638972#0_0;3673.60;0.00;27.13;DEFAULT_VEHTYPE;2140.85;1367.96
156.00;58.72;14;74381050#1_0;1685.86;0.00;28.45;DEFAULT_VEHTYPE;3289.49;1859.33
156.00;64.86;15;74381050#1_0;1338.07;0.00;26.47;DEFAULT_VEHTYPE;2980.54;1700.21
156.00;57.29;18;74381050#1_0;2139.09;0.00;33.13;DEFAULT_VEHTYPE;3671.73;2102.70
156.00;57.29;19;74381050#1_0;1825.65;0.00;32.01;DEFAULT_VEHTYPE;3408.03;1933.36
156.00;61.83;2;74381050#1_0;2375.77;0.00;30.62;DEFAULT_VEHTYPE;3874.36;2224.80
156.00;239.39;21;152638972#0_0;4064.43;0.00;32.15;DEFAULT_VEHTYPE;1787.91;1200.92
156.00;236.34;22;152638972#1_1;162.60;0.00;34.84;DEFAULT_VEHTYPE;1603.98;1080.08
156.00;249.35;23;152638972#0_0;3705.04;0.00;30.68;DEFAULT_VEHTYPE;2111.41;1356.87
156.00;247.90;25;152638972#0_0;3393.30;0.00;28.79;DEFAULT_VEHTYPE;2402.98;1467.45
156.00;64.86;30;74381050#1_0;1071.73;0.00;26.45;DEFAULT_VEHTYPE;2739.47;1587.09
156.00;64.86;32;74381050#1_0;1181.22;0.00;28.61;DEFAULT_VEHTYPE;2838.57;1633.59
156.00;247.57;33;152638972#0_0;3343.67;0.00;28.04;DEFAULT_VEHTYPE;2448.88;1486.37
156.00;240.79;34;152638972#0_1;4010.32;0.00;35.19;DEFAULT_VEHTYPE;1836.62;1224.76
156.00;64.86;38;74381050#1_1;1252.35;0.00;30.67;DEFAULT_VEHTYPE;2901.68;1666.75
156.00;248.71;39;152638972#0_1;3396.59;0.00;31.19;DEFAULT_VEHTYPE;2401.17;1463.33
156.00;236.50;4;152638972#1_0;585.72;0.00;32.67;DEFAULT_VEHTYPE;1250.26;848.54
156.00;244.82;40;152638972#0_0;3188.56;0.00;29.74;DEFAULT_VEHTYPE;2590.69;1549.28
156.00;244.87;42;152638972#0_0;2849.55;0.00;27.56;DEFAULT_VEHTYPE;2897.62;1693.48
156.00;69.23;43;74381050#1_0;552.92;0.00;25.12;DEFAULT_VEHTYPE;2262.89;1382.88
156.00;244.87;44;152638972#0_0;2711.91;0.00;26.24;DEFAULT_VEHTYPE;3022.26;1751.96
156.00;67.65;46;74381050#1_0;769.78;0.00;27.78;DEFAULT_VEHTYPE;2464.82;1461.82
156.00;67.64;48;74381050#1_1;771.75;0.00;28.92;DEFAULT_VEHTYPE;2465.23;1465.44
156.00;64.86;49;74381050#1_1;1164.70;0.00;34.46;DEFAULT_VEHTYPE;2822.32;1629.51
156.00;236.34;6;152638972#1_0;291.04;0.00;31.27;DEFAULT_VEHTYPE;1495.51;1011.69
157.00;236.34;0;152638972#1_0;731.39;0.00;31.95;DEFAULT_VEHTYPE;1129.00;767.93
157.00;236.34;1;152638972#1_0;102.30;0.00;28.15;DEFAULT_VEHTYPE;1652.54;1116.26
157.00;64.86;10;74381050#1_0;1441.86;0.00;24.86;DEFAULT_VEHTYPE;3074.49;1744.30
157.00;236.34;11;152638972#1_1;280.88;0.00;32.55;DEFAULT_VEHTYPE;1505.49;1014.49
157.00;249.35;13;152638972#0_0;3700.91;0.00;27.32;DEFAULT_VEHTYPE;2115.28;1358.33
157.00;58.36;14;74381050#1_0;1714.49;0.00;28.62;DEFAULT_VEHTYPE;3313.94;1874.21
157.00;64.86;15;74381050#1_0;1363.95;0.00;25.88;DEFAULT_VEHTYPE;3003.97;1711.21
157.00;57.41;18;74381050#1_0;2172.86;0.00;33.77;DEFAULT_VEHTYPE;3700.15;2120.94
157.00;57.29;19;74381050#1_0;1857.62;0.00;31.98;DEFAULT_VEHTYPE;3434.93;1950.63
157.00;61.83;2;74381050#1_0;2406.56;0.00;30.79;DEFAULT_VEHTYPE;3901.50;2239.34
157.00;239.39;21;152638972#0_0;4096.27;0.00;31.85;DEFAULT_VEHTYPE;1760.50;1184.69
157.00;236.34;22;152638972#1_1;196.52;0.00;33.92;DEFAULT_VEHTYPE;1575.73;1061.27
157.00;247.47;23;152638972#0_0;3735.77;0.00;30.73;DEFAULT_VEHTYPE;2082.95;1345.27
157.00;248.84;25;152638972#0_0;3422.13;0.00;28.83;DEFAULT_VEHTYPE;2376.08;1457.04
157.00;64.86;30;74381050#1_0;1098.43;0.00;26.70;DEFAULT_VEHTYPE;2763.64;1598.43
157.00;64.86;32;74381050#1_0;1209.39;0.00;28.17;DEFAULT_VEHTYPE;2864.07;1645.56
157.00;247.57;33;152638972#0_0;3372.90;0.00;29.23;DEFAULT_VEHTYPE;2421.85;1475.21
157.00;240.72;34;152638972#0_1;4046.20;0.00;35.89;DEFAULT_VEHTYPE;1805.32;1207.21
157.00;64.86;38;74381050#1_1;1283.13;0.00;30.78;DEFAULT_VEHTYPE;2929.55;1679.82
157.00;248.84;39;152638972#0_1;3427.68;0.00;31.10;DEFAULT_VEHTYPE;2372.18;1452.11
157.00;236.50;4;152638972#1_0;619.15;0.00;33.44;DEFAULT_VEHTYPE;1222.39;830.09
157.00;245.85;40;152638972#0_0;3218.96;0.00;30.40;DEFAULT_VEHTYPE;2563.10;1536.48
157.00;244.87;42;152638972#0_0;2876.50;0.00;26.95;DEFAULT_VEHTYPE;2873.21;1682.03
157.00;69.23;43;74381050#1_0;577.64;0.00;24.72;DEFAULT_VEHTYPE;2286.00;1391.64
157.00;244.87;44;152638972#0_0;2738.36;0.00;26.46;DEFAULT_VEHTYPE;2998.30;1740.72
157.00;66.46;46;74381050#1_0;797.22;0.00;27.45;DEFAULT_VEHTYPE;2490.16;1472.35
157.00;66.03;48;74381050#1_1;800.59;0.00;28.85;DEFAULT_VEHTYPE;2491.83;1476.60
157.00;64.86;49;74381050#1_1;1199.03;0.00;34.33;DEFAULT_VEHTYPE;2853.40;1644.09
157.00;236.34;6;152638972#1_0;322.89;0.00;31.85;DEFAULT_VEHTYPE;1469.01;994.04
158.00;236.34;0;152638972#1_0;763.70;0.00;32.32;DEFAULT_VEHTYPE;1102.11;750.03
158.00;236.34;1;152638972#1_0;130.87;0.00;28.57;DEFAULT_VEHTYPE;1628.77;1100.43
158.00;63.95;10;74381050#1_0;1467.02;0.00;25.17;DEFAULT_VEHTYPE;3097.16;1755.21
158.00;236.34;11;152638972#1_1;313.32;0.00;32.44;DEFAULT_VEHTYPE;1478.48;996.50
158.00;247.47;13;152638972#0_0;3727.39;0.00;26.48;DEFAULT_VEHTYPE;2090.69;1348.48
158.00;58.24;14;74381050#1_0;1743.53;0.00;29.04;DEFAULT_VEHTYPE;3338.62;1889.50
158.00;64.86;15;74381050#1_0;1389.88;0.00;25.93;DEFAULT_VEHTYPE;3027.44;1722.22
158.00;57.85;18;74381050#1_0;2206.49;0.00;33.63;DEFAULT_VEHTYPE;3728.61;2138.83
158.00;57.29;19;74381050#1_0;1889.06;0.00;31.43;DEFAULT_VEHTYPE;3461.38;1967.62
158.00;63.08;2;74381050#1_0;2436.92;0.00;30.35;DEFAULT_VEHTYPE;3928.55;2253.10
158.00;237.56;21;152638972#1_0;6.47;0.00;31.99;DEFAULT_VEHTYPE;1733.10;1168.07
158.00;236.34;22;152638972#1_1;230.72;0.00;34.20;DEFAULT_VEHTYPE;1547.26;1042.31
158.00;247.63;23;152638972#0_0;3765.69;0.00;29.92;DEFAULT_VEHTYPE;2055.29;1333.84
158.00;248.84;25;152638972#0_0;3450.12;0.00;27.99;DEFAULT_VEHTYPE;2349.97;1446.94
158.00;64.86;30;74381050#1_0;1125.71;0.00;27.28;DEFAULT_VEHTYPE;2788.33;1610.02
158.00;64.86;32;74381050#1_0;1238.80;0.00;29.42;DEFAULT_VEHTYPE;2890.69;1658.05
158.00;248.84;33;152638972#0_0;3400.99;0.00;28.09;DEFAULT_VEHTYPE;2395.81;1464.68
158.00;239.39;34;152638972#0_1;4081.81;0.00;35.60;DEFAULT_VEHTYPE;1774.57;1189.30
158.00;64.86;38;74381050#1_1;1314.21;0.00;31.09;DEFAULT_VEHTYPE;2957.70;1693.03
158.00;248.84;39;152638972#0_1;3458.43;0.00;30.75;DEFAULT_VEHTYPE;2343.52;1441.02
158.00;236.34;4;152638972#1_0;652.65;0.00;33.50;DEFAULT_VEHTYPE;1194.50;811.56
158.00;245.85;40;152638972#0_0;3249.13;0.00;30.16;DEFAULT_VEHTYPE;2535.57;1524.14
158.00;244.87;42;152638972#0_0;2903.58;0.00;27.09;DEFAULT_VEHTYPE;2848.68;1670.52
158.00;69.23;43;74381050#1_0;602.78;0.00;25.14;DEFAULT_VEHTYPE;2309.51;1400.56
158.00;244.87;44;152638972#0_0;2765.57;0.00;27.21;DEFAULT_VEHTYPE;2973.67;1729.16
158.00;66.04;46;74381050#1_0;824.90;0.00;27.67;DEFAULT_VEHTYPE;2515.44;1483.58
158.00;66.03;48;74381050#1_1;829.91;0.00;29.32;DEFAULT_VEHTYPE;2518.63;1488.51
158.00;64.86;49;74381050#1_1;1233.34;0.00;34.31;DEFAULT_VEHTYPE;2884.47;1658.67
158.00;236.34;6;152638972#1_0;354.52;0.00;31.63;DEFAULT_VEHTYPE;1442.70;976.51
159.00;236.49;0;152638972#1_0;796.41;0.00;32.70;DEFAULT_VEHTYPE;1074.88;731.93
159.00;236.34;1;152638972#1_0;159.93;0.00;29.06;DEFAULT_VEHTYPE;1604.59;1084.33
159.00;63.95;10;74381050#1_0;1492.29;0.00;25.26;DEFAULT_VEHTYPE;3119.85;1766.31
159.00;236.34;11;152638972#1_1;344.91;0.00;31.59;DEFAULT_VEHTYPE;1452.18;978.98
159.00;247.52;13;152638972#0_0;3754.65;0.00;27.26;DEFAULT_VEHTYPE;2065.50;1338.04
159.00;58.24;14;74381050#1_0;1772.22;0.00;28.69;DEFAULT_VEHTYPE;3363.02;1904.60
159.00;64.86;15;74381050#1_0;1415.64;0.00;25.76;DEFAULT_VEHTYPE;3050.76;1733.16
159.00;57.85;18;74381050#1_0;2240.51;0.00;34.03;DEFAULT_VEHTYPE;3757.42;2156.93
159.00;57.29;19;74381050#1_0;1920.34;0.00;31.28;DEFAULT_VEHTYPE;3487.70;1984.52
159.00;63.08;2;74381050#1_0;2467.51;0.00;30.59;DEFAULT_VEHTYPE;3955.83;2266.95
159.00;237.56;21;152638972#1_0;39.00;0.00;32.53;DEFAULT_VEHTYPE;1705.66;1150.63
159.00;236.34;22;152638972#1_1;265.29;0.00;34.57;DEFAULT_VEHTYPE;1518.47;1023.13
159.00;247.63;23;152638972#0_0;3795.62;0.00;29.93;DEFAULT_VEHTYPE;2027.61;1322.44
159.00;249.35;25;152638972#0_0;3478.67;0.00;28.55;DEFAULT_VEHTYPE;2323.30;1436.73
159.00;64.86;30;74381050#1_0;1152.35;0.00;26.65;DEFAULT_VEHTYPE;2812.45;1621.34
159.00;64.86;32;74381050#1_0;1267.95;0.00;29.15;DEFAULT_VEHTYPE;2917.08;1670.43
159.00;248.84;33;152638972#0_0;3429.67;0.00;28.68;DEFAULT_VEHTYPE;2369.05;1454.32
159.00;238.51;34;:1654424695_0_1;4.74;0.00;35.23;DEFAULT_VEHTYPE;1744.31;1171.31
159.00;64.86;38;74381050#1_1;1345.43;0.00;31.22;DEFAULT_VEHTYPE;2985.96;1706.30
159.00;249.35;39;152638972#0_1;3488.99;0.00;30.56;DEFAULT_VEHTYPE;2314.96;1430.17
159.00;236.34;4;152638972#1_0;685.27;0.00;32.62;DEFAULT_VEHTYPE;1167.37;793.49
159.00;246.48;40;152638972#0_0;3278.93;0.00;29.81;DEFAULT_VEHTYPE;2508.34;1512.00
159.00;244.87;42;152638972#0_0;2931.09;0.00;27.51;DEFAULT_VEHTYPE;2823.77;1658.84
159.00;69.23;43;74381050#1_0;628.60;0.00;25.81;DEFAULT_VEHTYPE;2333.64;1409.71
159.00;244.87;44;152638972#0_0;2792.64;0.00;27.07;DEFAULT_VEHTYPE;2949.15;1717.66
159.00;65.94;46;74381050#1_0;852.97;0.00;28.07;DEFAULT_VEHTYPE;2541.09;1494.99
159.00;65.95;48;74381050#1_1;858.30;0.00;28.39;DEFAULT_VEHTYPE;2544.57;1500.06
159.00;64.86;49;74381050#1_1;1268.68;0.00;35.34;DEFAULT_VEHTYPE;2916.47;1673.69
159.00;236.34;6;152638972#1_0;385.70;0.00;31.18;DEFAULT_VEHTYPE;1416.76;959.24
160.00;236.49;0;152638972#1_0;829.07;0.00;32.67;DEFAULT_VEHTYPE;1047.65;713.91
160.00;236.34;1;152638972#1_0;188.42;0.00;28.48;DEFAULT_VEHTYPE;1580.89;1068.55
160.00;62.47;10;74381050#1_0;1518.00;0.00;25.71;DEFAULT_VEHTYPE;3142.82;1777.84
160.00;236.34;11;152638972#1_1;377.11;0.00;32.20;DEFAULT_VEHTYPE;1425.37;961.13
160.00;247.63;13;152638972#0_0;3781.15;0.00;26.50;DEFAULT_VEHTYPE;2040.99;1327.95
160.00;57.29;14;74381050#1_0;1800.80;0.00;28.58;DEFAULT_VEHTYPE;3387.13;1919.93
160.00;64.86;15;74381050#1_0;1441.80;0.00;26.15;DEFAULT_VEHTYPE;3074.43;1744.27
160.00;58.92;18;74381050#1_0;2274.55;0.00;34.04;DEFAULT_VEHTYPE;3786.54;2174.55
160.00;57.29;19;74381050#1_0;1951.27;0.00;30.92;DEFAULT_VEHTYPE;3513.72;2001.23
160.00;64.95;2;74381050#1_0;2498.61;0.00;31.10;DEFAULT_VEHTYPE;3984.00;2280.12
160.00;237.56;21;152638972#1_0;70.76;0.00;31.76;DEFAULT_VEHTYPE;1678.87;1133.60
160.00;236.34;22;152638972#1_1;300.05;0.00;34.76;DEFAULT_VEHTYPE;1489.53;1003.86
160.00;245.40;23;152638972#0_0;3826.36;0.00;30.74;DEFAULT_VEHTYPE;1999.55;1309.86
160.00;249.35;25;152638972#0_0;3507.03;0.00;28.35;DEFAULT_VEHTYPE;2296.76;1426.72
160.00;64.86;30;74381050#1_0;1179.25;0.00;26.90;DEFAULT_VEHTYPE;2836.79;1632.76
160.00;64.86;32;74381050#1_0;1296.56;0.00;28.61;DEFAULT_VEHTYPE;2942.98;1682.59
160.00;248.84;33;152638972#0_0;3458.09;0.00;28.43;DEFAULT_VEHTYPE;2342.54;1444.06
160.00;237.56;34;152638972#1_1;31.03;0.00;35.79;DEFAULT_VEHTYPE;1714.08;1152.19
160.00;64.86;38;74381050#1_1;1376.91;0.00;31.48;DEFAULT_VEHTYPE;3014.46;1719.67
160.00;249.35;39;152638972#0_1;3519.78;0.00;30.79;DEFAULT_VEHTYPE;2286.16;1419.31
160.00;236.34;4;152638972#1_0;718.65;0.00;33.38;DEFAULT_VEHTYPE;1139.59;774.99
160.00;246.48;40;152638972#0_0;3309.30;0.00;30.37;DEFAULT_VEHTYPE;2480.49;1499.88
160.00;244.82;42;152638972#0_0;2958.73;0.00;27.64;DEFAULT_VEHTYPE;2798.75;1647.08
160.00;69.23;43;74381050#1_0;654.06;0.00;25.46;DEFAULT_VEHTYPE;2357.44;1418.74
160.00;244.87;44;152638972#0_0;2819.08;0.00;26.44;DEFAULT_VEHTYPE;2925.21;1706.42
160.00;65.94;46;74381050#1_0;881.55;0.00;28.58;DEFAULT_VEHTYPE;2567.18;1506.64
160.00;65.95;48;74381050#1_1;887.56;0.00;29.26;DEFAULT_VEHTYPE;2571.29;1511.98
160.00;64.86;49;74381050#1_1;1302.87;0.00;34.19;DEFAULT_VEHTYPE;2947.43;1688.21
160.00;236.34;6;152638972#1_0;417.47;0.00;31.77;DEFAULT_VEHTYPE;1390.32;941.63
161.00;234.32;0;152638972#1_0;860.98;0.00;31.91;DEFAULT_VEHTYPE;1021.49;695.69
161.00;236.34;1;152638972#1_0;217.18;0.00;28.77;DEFAULT_VEHTYPE;1556.96;1052.61
161.00;62.47;10;74381050#1_0;1542.97;0.00;24.98;DEFAULT_VEHTYPE;3164.97;1789.38
161.00;236.34;11;152638972#1_1;409.34;0.00;32.23;DEFAULT_VEHTYPE;1398.53;943.25
161.00;245.40;13;152638972#0_0;3807.63;0.00;26.48;DEFAULT_VEHTYPE;2016.59;1317.66
161.00;57.29;14;74381050#1_0;1829.50;0.00;28.70;DEFAULT_VEHTYPE;3411.28;1935.44
161.00;63.95;15;74381050#1_0;1467.87;0.00;26.07;DEFAULT_VEHTYPE;3097.92;1755.58
161.00;60.20;18;74381050#1_0;2307.69;0.00;33.14;DEFAULT_VEHTYPE;3814.97;2191.55
161.00;57.29;19;74381050#1_0;1983.12;0.00;31.85;DEFAULT_VEHTYPE;3540.52;2018.44
161.00;64.95;2;74381050#1_0;2529.36;0.00;30.74;DEFAULT_VEHTYPE;4011.84;2293.14
161.00;236.34;21;152638972#1_0;102.40;0.00;31.64;DEFAULT_VEHTYPE;1652.45;1116.21
161.00;236.34;22;152638972#1_1;334.67;0.00;34.61;DEFAULT_VEHTYPE;1460.71;984.66
161.00;244.94;23;152638972#0_0;3856.48;0.00;30.12;DEFAULT_VEHTYPE;1972.18;1297.28
161.00;249.35;25;152638972#0_0;3535.56;0.00;28.53;DEFAULT_VEHTYPE;2270.05;1416.66
161.00;64.86;30;74381050#1_0;1205.64;0.00;26.39;DEFAULT_VEHTYPE;2860.68;1643.97
161.00;64.86;32;74381050#1_0;1324.96;0.00;28.40;DEFAULT_VEHTYPE;2968.68;1694.65
161.00;249.35;33;152638972#0_0;3487.36;0.00;29.27;DEFAULT_VEHTYPE;2315.17;1433.66
161.00;237.56;34;152638972#1_1;66.67;0.00;35.63;DEFAULT_VEHTYPE;1683.99;1133.07
161.00;64.86;38;74381050#1_1;1408.22;0.00;31.31;DEFAULT_VEHTYPE;3042.82;1732.97
161.00;249.35;39;152638972#0_1;3550.13;0.00;30.35;DEFAULT_VEHTYPE;2257.76;1408.61
161.00;236.34;4;152638972#1_0;751.71;0.00;33.06;DEFAULT_VEHTYPE;1112.09;756.67
161.00;247.57;40;152638972#0_0;3339.77;0.00;30.47;DEFAULT_VEHTYPE;2452.48;1487.86
161.00;244.82;42;152638972#0_0;2986.43;0.00;27.70;DEFAULT_VEHTYPE;2773.67;1635.29
161.00;68.18;43;74381050#1_0;679.79;0.00;25.73;DEFAULT_VEHTYPE;2381.43;1428.03
161.00;244.87;44;152638972#0_0;2845.68;0.00;26.59;DEFAULT_VEHTYPE;2901.12;1695.12
